[2023-01-13 10:32:03,486: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:04,532: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:05,567: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:06,614: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:07,667: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:08,729: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:09,768: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:10,815: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:11,881: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:12,943: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:13,978: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:15,024: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:16,063: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:17,110: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:18,176: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:19,222: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:20,261: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:21,308: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:22,331: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:23,377: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:24,431: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:25,478: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:26,517: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:27,579: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:28,629: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:29,707: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:30,757: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:31,819: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:32,858: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:33,935: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:34,974: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:36,036: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:37,091: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:38,137: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:39,187: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:40,234: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:41,288: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:42,350: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:43,385: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:44,431: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:45,484: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:46,562: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:47,584: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:48,630: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:49,705: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:50,783: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:51,837: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:52,884: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:53,917: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:54,980: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:56,014: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:57,061: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:32:58,127: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:32:59,205: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:00,243: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:01,289: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:02,324: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:03,402: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:04,439: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:05,517: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:06,583: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:07,629: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:08,684: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:09,731: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:10,769: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:11,847: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:12,901: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:13,947: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:15,014: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:16,076: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:17,110: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:18,173: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:19,207: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:20,254: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:21,308: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:22,355: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:23,394: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:24,440: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:25,475: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:26,537: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:27,572: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:28,634: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:29,700: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:30,747: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:31,786: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:32,863: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:33,952: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:34,999: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:36,037: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:37,115: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:38,150: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:39,212: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:40,247: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:41,293: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:42,330: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:43,408: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:44,443: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:45,489: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:46,527: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:47,589: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:48,628: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:49,691: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:50,772: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:51,819: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:52,858: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:53,904: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:54,958: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:56,020: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:57,043: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:33:58,089: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:33:59,128: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:00,206: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:01,272: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:02,319: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:03,370: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:04,432: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:05,498: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:06,545: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:07,598: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:08,660: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:09,694: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:10,756: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:11,825: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:12,887: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:13,922: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:14,984: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:16,019: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:17,081: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:18,116: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:19,163: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:20,216: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:21,263: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:22,300: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:23,347: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:24,382: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:25,428: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:26,466: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:27,513: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:28,548: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:29,594: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:30,633: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:31,680: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:32,746: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:33,792: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:34,830: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:35,908: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:36,974: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:38,021: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:39,043: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:40,105: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:41,170: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:42,217: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:43,254: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:44,301: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:45,367: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:46,429: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:47,495: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:48,541: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:49,592: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:50,654: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:51,688: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:52,734: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:53,772: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:54,819: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:55,854: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:56,900: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:34:57,951: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:34:58,998: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:00,052: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:01,114: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:02,149: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:03,227: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:04,264: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:05,311: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:06,346: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:07,408: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:08,442: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:09,520: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:10,573: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:11,620: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:12,674: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:13,721: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:14,775: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:15,838: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:16,919: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:17,965: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:19,000: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:20,047: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:21,101: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:22,163: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:23,229: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:24,291: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:25,326: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:26,373: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:27,411: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:28,458: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:29,492: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:30,538: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:31,577: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:32,624: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:33,659: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:34,736: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:35,817: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:36,879: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:37,914: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:38,976: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:40,042: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:41,120: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:42,186: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:43,248: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:44,314: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:45,376: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:46,442: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:47,520: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:48,573: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:49,636: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:50,686: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:51,733: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:52,771: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:53,849: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:54,883: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:55,930: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:56,968: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:35:58,030: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:35:59,084: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:00,146: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:01,181: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:02,226: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:03,265: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:04,312: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:05,378: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:06,455: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:07,494: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:08,556: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:09,595: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:10,657: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:11,708: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:12,754: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:13,836: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:14,883: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:15,921: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:16,984: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:18,034: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:19,081: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:20,119: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:21,181: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:22,218: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:23,265: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:24,330: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:25,377: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:26,458: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:27,505: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:28,543: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:29,590: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:30,625: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:31,671: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:32,710: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:33,788: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:34,854: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:35,916: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:36,951: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:37,997: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:39,051: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:40,113: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:41,148: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:42,195: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:43,234: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:44,296: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:45,335: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:46,381: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:47,416: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:48,463: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:49,513: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:50,560: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:51,599: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:52,661: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:53,684: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:54,731: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:55,768: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:56,815: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:57,834: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:36:58,881: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:36:59,915: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:00,962: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:02,000: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:03,047: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:04,081: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:05,127: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:06,166: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:07,228: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:08,266: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:09,312: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:10,378: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:11,440: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:12,475: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:13,522: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:14,571: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:15,633: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:16,687: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:17,733: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:18,799: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:19,877: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:20,927: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:21,989: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:23,024: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:24,070: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:25,109: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:26,155: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:27,190: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:28,237: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:29,287: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:30,349: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:31,383: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:32,429: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:33,452: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:34,499: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:35,523: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:36,585: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:37,619: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:38,666: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:39,716: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:40,763: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:41,801: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:42,848: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:43,914: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:44,961: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:46,014: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:47,076: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:48,143: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:49,205: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:50,239: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:51,302: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:52,368: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:53,430: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:54,465: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:55,527: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:56,561: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:57,608: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:37:58,646: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:37:59,708: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:00,746: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:01,793: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:02,859: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:03,905: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:04,944: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:05,991: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:07,057: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:08,119: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:09,153: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:10,200: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:11,223: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:12,269: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:13,292: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:14,339: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:15,394: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:16,440: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:17,495: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:18,541: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:19,576: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:20,623: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:21,661: WARNING] Повторное чтение данных устройства с адресом 1
[2023-01-13 10:38:22,755: WARNING] Устройство с адресом 1 недоступно
[2023-01-13 10:38:23,794: WARNING] Повторное чтение данных устройства с адресом 1
